"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance"
"35500",2018-07-24,"1","11","S4","1110",610,5.105
"35501",2018-07-24,"1","14","S2","1411",610,4.41
"35502",2018-07-24,"1","14","S2","1412",610,4.41
"35503",2018-07-24,"1","14","S2","1413",610,4.445
"35504",2018-07-24,"1","14","S2","1414",610,5.035
"35505",2018-07-24,"1","14","S2","1415",610,4.35
"35506",2018-07-24,"1","14","S2","1416",610,4.895
"35507",2018-07-24,"1","14","S2","1417",610,5.22
"35508",2018-07-24,"1","14","S2","1418",610,6.3
"35509",2018-07-24,"1","14","S2","1419",610,5.795
"35510",2018-07-24,"1","14","S2","1420",610,4.59
"35511",2018-07-24,"1","19","S3","1911",610,4.84
"35512",2018-07-24,"1","19","S3","1912",610,5.625
"35513",2018-07-24,"1","19","S3","1913",610,5.41
"35514",2018-07-24,"1","19","S3","1914",610,7.97
"35515",2018-07-24,"1","19","S3","1915",610,7.12
"35516",2018-07-24,"1","19","S3","1916",610,5.1
"35517",2018-07-24,"1","19","S3","1917",610,4.575
"35518",2018-07-24,"1","19","S3","1918",610,5.18
"35519",2018-07-24,"1","19","S3","1919",610,5.02
"35520",2018-07-24,"1","19","S3","1920",610,4.35
"35521",2018-07-24,"2","23","S2","2301",610,5.38
"35522",2018-07-24,"2","23","S2","2302",610,6.14
"35523",2018-07-24,"2","23","S2","2303",610,5.11
"35524",2018-07-24,"2","23","S2","2304",610,4.585
"35525",2018-07-24,"2","23","S2","2305",610,5.28
"35526",2018-07-24,"2","23","S2","2306",610,6.225
"35527",2018-07-24,"2","23","S2","2307",610,5.455
"35528",2018-07-24,"2","23","S2","2308",610,5.215
"35529",2018-07-24,"2","23","S2","2309",610,3.615
"35530",2018-07-24,"2","23","S2","2310",610,3.545
"35531",2018-07-24,"2","27","S4","2701",610,4.55
"35532",2018-07-24,"2","27","S4","2702",610,4.15
"35533",2018-07-24,"2","27","S4","2703",610,5.75
"35534",2018-07-24,"2","27","S4","2704",610,3.925
"35535",2018-07-24,"2","27","S4","2705",610,3.64
"35536",2018-07-24,"2","27","S4","2706",610,3.54
"35537",2018-07-24,"2","27","S4","2707",610,3.535
"35538",2018-07-24,"2","27","S4","2708",610,2.995
"35539",2018-07-24,"2","27","S4","2709",610,4.465
"35540",2018-07-24,"2","27","S4","2710",610,3.24
"35541",2018-07-24,"2","29","S3","2901",610,4.17
"35542",2018-07-24,"2","29","S3","2902",610,4.475
"35543",2018-07-24,"2","29","S3","2903",610,3.465
"35544",2018-07-24,"2","29","S3","2904",610,3.64
"35545",2018-07-24,"2","29","S3","2905",610,3.63
"35546",2018-07-24,"2","29","S3","2906",610,3.235
"35547",2018-07-24,"2","29","S3","2907",610,3.82
"35548",2018-07-24,"2","29","S3","2908",610,4.845
"35549",2018-07-24,"2","29","S3","2909",610,4.34
"35550",2018-07-24,"2","29","S3","2910",610,3.28
"35551",2018-07-24,"3","32","S4","3211",610,5.46
"35552",2018-07-24,"3","32","S4","3212",610,4.99
"35553",2018-07-24,"3","32","S4","3213",610,4.51
"35554",2018-07-24,"3","32","S4","3214",610,6.575
"35555",2018-07-24,"3","32","S4","3215",610,5.425
"35556",2018-07-24,"3","32","S4","3216",610,5.175
"35557",2018-07-24,"3","32","S4","3217",610,5.435
"35558",2018-07-24,"3","32","S4","3218",610,4.89
"35559",2018-07-24,"3","32","S4","3219",610,4.12
"35560",2018-07-24,"3","32","S4","3220",610,4.025
"35561",2018-07-24,"3","35","S2","3511",610,7.675
"35562",2018-07-24,"3","35","S2","3512",610,5.675
"35563",2018-07-24,"3","35","S2","3513",610,5.935
"35564",2018-07-24,"3","35","S2","3514",610,6.12
"35565",2018-07-24,"3","35","S2","3515",610,5.84
"35566",2018-07-24,"3","35","S2","3516",610,5.995
"35567",2018-07-24,"3","35","S2","3517",610,6.78
"35568",2018-07-24,"3","35","S2","3518",610,5.845
"35569",2018-07-24,"3","35","S2","3519",610,6.05
"35570",2018-07-24,"3","35","S2","3520",610,5.605
"35571",2018-07-24,"3","38","S3","3801",610,5.68
"35572",2018-07-24,"3","38","S3","3802",610,6.325
"35573",2018-07-24,"3","38","S3","3803",610,5.845
"35574",2018-07-24,"3","38","S3","3804",610,6.14
"35575",2018-07-24,"3","38","S3","3805",610,7.285
"35576",2018-07-24,"3","38","S3","3806",610,7.655
"35577",2018-07-24,"3","38","S3","3807",610,8.725
"35578",2018-07-24,"3","38","S3","3808",610,7.395
"35579",2018-07-24,"3","38","S3","3809",610,5.76
"35580",2018-07-24,"3","38","S3","3810",610,5.775
"35581",2018-07-24,"4","45","S2","4511",610,7.89
"35582",2018-07-24,"4","45","S2","4512",610,9.945
"35583",2018-07-24,"4","45","S2","4513",610,10.43
"35584",2018-07-24,"4","45","S2","4514",610,7.65
"35585",2018-07-24,"4","45","S2","4515",610,7.08
"35586",2018-07-24,"4","45","S2","4516",610,8.555
"35587",2018-07-24,"4","45","S2","4517",610,7.965
"35588",2018-07-24,"4","45","S2","4518",610,8.345
"35589",2018-07-24,"4","45","S2","4519",610,6.765
"35590",2018-07-24,"4","45","S2","4520",610,7.78
"35591",2018-07-24,"4","48","S3","4812",610,10.035
"35592",2018-07-24,"4","48","S3","4813",610,9.565
"35593",2018-07-24,"4","48","S3","4814",610,9.635
"35594",2018-07-24,"4","48","S3","4815",610,8.92
"35595",2018-07-24,"4","48","S3","4816",610,9.275
"35596",2018-07-24,"4","48","S3","4817",610,8.435
"35597",2018-07-24,"4","48","S3","4818",610,8.615
"35598",2018-07-24,"4","48","S3","4819",610,9.13
"35599",2018-07-24,"4","48","S3","4820",610,12.255
"35600",2018-07-24,"4","49","S4","4914",610,9.53
"35601",2018-07-24,"4","49","S4","4915",610,10.335
"35602",2018-07-24,"4","49","S4","4916",610,11.3
"35603",2018-07-24,"4","49","S4","4917",610,9.385
"35604",2018-07-24,"4","49","S4","4918",610,9.77
"35605",2018-07-24,"4","49","S4","4919",610,11.505
"35606",2018-07-24,"4","49","S4","4920",610,10.485
"35607",2018-08-10,"1","11","S4","1101",610,3.905
"35608",2018-08-10,"1","11","S4","1102",610,3.065
"35609",2018-08-10,"1","11","S4","1103",610,2.875
"35610",2018-08-10,"1","11","S4","1104",610,6.395
"35611",2018-08-10,"1","11","S4","1105",610,5.18
"35612",2018-08-10,"1","11","S4","1106",610,3.165
"35613",2018-08-10,"1","11","S4","1107",610,3.055
"35614",2018-08-10,"1","11","S4","1108",610,3.005
"35615",2018-08-10,"1","11","S4","1109",610,4.105
"35616",2018-08-10,"1","11","S4","1110",610,3.51
"35617",2018-08-10,"1","14","S2","1411",610,3.015
"35618",2018-08-10,"1","14","S2","1412",610,3.135
"35619",2018-08-10,"1","14","S2","1413",610,3.105
"35620",2018-08-10,"1","14","S2","1414",610,2.975
"35621",2018-08-10,"1","14","S2","1415",610,2.915
"35622",2018-08-10,"1","14","S2","1416",610,3.03
"35623",2018-08-10,"1","14","S2","1417",610,3.025
"35624",2018-08-10,"1","14","S2","1418",610,2.86
"35625",2018-08-10,"1","14","S2","1419",610,2.97
"35626",2018-08-10,"1","14","S2","1420",610,2.945
"35627",2018-08-10,"1","19","S3","1911",610,3.065
"35628",2018-08-10,"1","19","S3","1912",610,3.035
"35629",2018-08-10,"1","19","S3","1913",610,3.07
"35630",2018-08-10,"1","19","S3","1914",610,4.775
"35631",2018-08-10,"1","19","S3","1915",610,4.86
"35632",2018-08-10,"1","19","S3","1916",610,3.115
"35633",2018-08-10,"1","19","S3","1917",610,3.71
"35634",2018-08-10,"1","19","S3","1918",610,3.605
"35635",2018-08-10,"1","19","S3","1919",610,3.995
"35636",2018-08-10,"1","19","S3","1920",610,3.22
"35637",2018-08-10,"2","23","S2","2301",610,3.09
"35638",2018-08-10,"2","23","S2","2302",610,3.75
"35639",2018-08-10,"2","23","S2","2303",610,2.89
"35640",2018-08-10,"2","23","S2","2304",610,3.24
"35641",2018-08-10,"2","23","S2","2305",610,5.635
"35642",2018-08-10,"2","23","S2","2306",610,5.08
"35643",2018-08-10,"2","23","S2","2307",610,2.935
"35644",2018-08-10,"2","23","S2","2308",610,3.21
"35645",2018-08-10,"2","23","S2","2309",610,3.24
"35646",2018-08-10,"2","23","S2","2310",610,3.205
"35647",2018-08-10,"2","27","S4","2701",610,3.305
"35648",2018-08-10,"2","27","S4","2702",610,3.315
"35649",2018-08-10,"2","27","S4","2703",610,2.92
"35650",2018-08-10,"2","27","S4","2704",610,2.735
"35651",2018-08-10,"2","27","S4","2705",610,2.805
"35652",2018-08-10,"2","27","S4","2706",610,2.86
"35653",2018-08-10,"2","27","S4","2707",610,2.945
"35654",2018-08-10,"2","27","S4","2708",610,3
"35655",2018-08-10,"2","27","S4","2709",610,2.82
"35656",2018-08-10,"2","27","S4","2710",610,2.64
"35657",2018-08-10,"2","29","S3","2901",610,2.92
"35658",2018-08-10,"2","29","S3","2902",610,2.69
"35659",2018-08-10,"2","29","S3","2903",610,2.91
"35660",2018-08-10,"2","29","S3","2904",610,2.82
"35661",2018-08-10,"2","29","S3","2905",610,2.71
"35662",2018-08-10,"2","29","S3","2906",610,2.75
"35663",2018-08-10,"2","29","S3","2907",610,2.83
"35664",2018-08-10,"2","29","S3","2908",610,2.865
"35665",2018-08-10,"2","29","S3","2909",610,2.83
"35666",2018-08-10,"2","29","S3","2910",610,2.72
"35667",2018-08-10,"3","32","S4","3211",610,3.05
"35668",2018-08-10,"3","32","S4","3212",610,2.91
"35669",2018-08-10,"3","32","S4","3213",610,2.99
"35670",2018-08-10,"3","32","S4","3214",610,3.11
"35671",2018-08-10,"3","32","S4","3215",610,3.015
"35672",2018-08-10,"3","32","S4","3216",610,2.805
"35673",2018-08-10,"3","32","S4","3217",610,3.045
"35674",2018-08-10,"3","32","S4","3218",610,2.97
"35675",2018-08-10,"3","32","S4","3219",610,3.21
"35676",2018-08-10,"3","32","S4","3220",610,3.13
"35677",2018-08-10,"3","35","S2","3511",610,4.29
"35678",2018-08-10,"3","35","S2","3512",610,3.855
"35679",2018-08-10,"3","35","S2","3513",610,2.975
"35680",2018-08-10,"3","35","S2","3514",610,2.985
"35681",2018-08-10,"3","35","S2","3515",610,3.24
"35682",2018-08-10,"3","35","S2","3516",610,3.21
"35683",2018-08-10,"3","35","S2","3517",610,3.445
"35684",2018-08-10,"3","35","S2","3518",610,3.255
"35685",2018-08-10,"3","35","S2","3519",610,2.995
"35686",2018-08-10,"3","35","S2","3520",610,3.055
"35687",2018-08-10,"3","38","S3","3801",610,3.215
"35688",2018-08-10,"3","38","S3","3802",610,3.615
"35689",2018-08-10,"3","38","S3","3803",610,3.045
"35690",2018-08-10,"3","38","S3","3804",610,3.02
"35691",2018-08-10,"3","38","S3","3805",610,3.345
"35692",2018-08-10,"3","38","S3","3806",610,3.545
"35693",2018-08-10,"3","38","S3","3807",610,4.42
"35694",2018-08-10,"3","38","S3","3808",610,3.55
"35695",2018-08-10,"3","38","S3","3809",610,3.125
"35696",2018-08-10,"3","38","S3","3810",610,2.97
"35697",2018-08-10,"4","45","S2","4511",610,3.685
"35698",2018-08-10,"4","45","S2","4512",610,5.065
"35699",2018-08-10,"4","45","S2","4513",610,4.845
"35700",2018-08-10,"4","45","S2","4514",610,3.345
"35701",2018-08-10,"4","45","S2","4515",610,3.215
"35702",2018-08-10,"4","45","S2","4516",610,3.94
"35703",2018-08-10,"4","45","S2","4517",610,3.385
"35704",2018-08-10,"4","45","S2","4518",610,4.06
"35705",2018-08-10,"4","45","S2","4519",610,3.225
"35706",2018-08-10,"4","45","S2","4520",610,3.795
"35707",2018-08-10,"4","48","S3","4813",610,6.525
"35708",2018-08-10,"4","48","S3","4814",610,6.57
"35709",2018-08-10,"4","48","S3","4815",610,5.625
"35710",2018-08-10,"4","48","S3","4816",610,6.56
"35711",2018-08-10,"4","48","S3","4817",610,4.885
"35712",2018-08-10,"4","48","S3","4818",610,5.42
"35713",2018-08-10,"4","48","S3","4819",610,4.865
"35714",2018-08-10,"4","48","S3","4820",610,5.625
"35715",2018-08-10,"4","49","S4","4914",610,4.395
"35716",2018-08-10,"4","49","S4","4915",610,5
"35717",2018-08-10,"4","49","S4","4916",610,6.535
"35718",2018-08-10,"4","49","S4","4917",610,4.715
"35719",2018-08-10,"4","49","S4","4918",610,5.2
"35720",2018-08-10,"4","49","S4","4919",610,6.98
"35721",2018-08-10,"4","49","S4","4920",610,5.25
"35722",2018-08-17,"1","11","S4","1101",610,3.515
"35723",2018-08-17,"1","11","S4","1102",610,2.955
"35724",2018-08-17,"1","11","S4","1103",610,2.82
"35725",2018-08-17,"1","11","S4","1104",610,3.655
"35726",2018-08-17,"1","11","S4","1105",610,3.265
"35727",2018-08-17,"1","11","S4","1106",610,2.795
"35728",2018-08-17,"1","11","S4","1107",610,2.745
"35729",2018-08-17,"1","11","S4","1108",610,2.635
"35730",2018-08-17,"1","11","S4","1109",610,2.935
"35731",2018-08-17,"1","11","S4","1110",610,3.36
"35732",2018-08-17,"1","14","S2","1411",610,2.705
"35733",2018-08-17,"1","14","S2","1412",610,2.825
"35734",2018-08-17,"1","14","S2","1413",610,2.885
"35735",2018-08-17,"1","14","S2","1414",610,2.69
"35736",2018-08-17,"1","14","S2","1415",610,2.745
"35737",2018-08-17,"1","14","S2","1416",610,2.84
"35738",2018-08-17,"1","14","S2","1417",610,2.82
"35739",2018-08-17,"1","14","S2","1418",610,2.62
"35740",2018-08-17,"1","14","S2","1419",610,2.735
"35741",2018-08-17,"1","14","S2","1420",610,2.75
"35742",2018-08-17,"1","19","S3","1911",610,2.96
"35743",2018-08-17,"1","19","S3","1912",610,3.01
"35744",2018-08-17,"1","19","S3","1913",610,2.92
"35745",2018-08-17,"1","19","S3","1914",610,4.08
"35746",2018-08-17,"1","19","S3","1915",610,4.245
"35747",2018-08-17,"1","19","S3","1916",610,3.18
"35748",2018-08-17,"1","19","S3","1917",610,4.04
"35749",2018-08-17,"1","19","S3","1918",610,3.96
"35750",2018-08-17,"1","19","S3","1919",610,5.135
"35751",2018-08-17,"1","19","S3","1920",610,3.305
"35752",2018-08-17,"2","23","S2","2301",610,2.8
"35753",2018-08-17,"2","23","S2","2302",610,3.33
"35754",2018-08-17,"2","23","S2","2303",610,3.06
"35755",2018-08-17,"2","23","S2","2304",610,3.08
"35756",2018-08-17,"2","23","S2","2305",610,3.22
"35757",2018-08-17,"2","23","S2","2306",610,3.59
"35758",2018-08-17,"2","23","S2","2307",610,2.935
"35759",2018-08-17,"2","23","S2","2308",610,3.185
"35760",2018-08-17,"2","23","S2","2309",610,3.51
"35761",2018-08-17,"2","23","S2","2310",610,3.115
"35762",2018-08-17,"2","27","S4","2701",610,2.755
"35763",2018-08-17,"2","27","S4","2702",610,2.96
"35764",2018-08-17,"2","27","S4","2703",610,2.845
"35765",2018-08-17,"2","27","S4","2704",610,2.71
"35766",2018-08-17,"2","27","S4","2705",610,2.9
"35767",2018-08-17,"2","27","S4","2706",610,2.905
"35768",2018-08-17,"2","27","S4","2707",610,2.735
"35769",2018-08-17,"2","27","S4","2708",610,2.63
"35770",2018-08-17,"2","27","S4","2709",610,2.77
"35771",2018-08-17,"2","27","S4","2710",610,2.635
"35772",2018-08-17,"2","29","S3","2901",610,2.56
"35773",2018-08-17,"2","29","S3","2902",610,2.37
"35774",2018-08-17,"2","29","S3","2903",610,2.495
"35775",2018-08-17,"2","29","S3","2904",610,2.675
"35776",2018-08-17,"2","29","S3","2905",610,2.525
"35777",2018-08-17,"2","29","S3","2906",610,2.78
"35778",2018-08-17,"2","29","S3","2907",610,2.66
"35779",2018-08-17,"2","29","S3","2908",610,2.615
"35780",2018-08-17,"2","29","S3","2909",610,2.71
"35781",2018-08-17,"2","29","S3","2910",610,2.695
"35782",2018-08-17,"3","32","S4","3211",610,3.055
"35783",2018-08-17,"3","32","S4","3212",610,2.575
"35784",2018-08-17,"3","32","S4","3213",610,2.615
"35785",2018-08-17,"3","32","S4","3214",610,2.845
"35786",2018-08-17,"3","32","S4","3215",610,2.585
"35787",2018-08-17,"3","32","S4","3216",610,2.655
"35788",2018-08-17,"3","32","S4","3217",610,2.775
"35789",2018-08-17,"3","32","S4","3218",610,2.58
"35790",2018-08-17,"3","32","S4","3219",610,2.56
"35791",2018-08-17,"3","32","S4","3220",610,2.81
"35792",2018-08-17,"3","35","S2","3511",610,3.3
"35793",2018-08-17,"3","35","S2","3512",610,3.915
"35794",2018-08-17,"3","35","S2","3513",610,3.285
"35795",2018-08-17,"3","35","S2","3514",610,3.295
"35796",2018-08-17,"3","35","S2","3515",610,3.715
"35797",2018-08-17,"3","35","S2","3516",610,3.395
"35798",2018-08-17,"3","35","S2","3517",610,3.485
"35799",2018-08-17,"3","35","S2","3518",610,3.575
"35800",2018-08-17,"3","35","S2","3519",610,3.12
"35801",2018-08-17,"3","35","S2","3520",610,3.29
"35802",2018-08-17,"3","38","S3","3801",610,3.145
"35803",2018-08-17,"3","38","S3","3802",610,3.165
"35804",2018-08-17,"3","38","S3","3803",610,3.405
"35805",2018-08-17,"3","38","S3","3804",610,3.325
"35806",2018-08-17,"3","38","S3","3805",610,3.395
"35807",2018-08-17,"3","38","S3","3806",610,3.27
"35808",2018-08-17,"3","38","S3","3807",610,3.585
"35809",2018-08-17,"3","38","S3","3808",610,3.425
"35810",2018-08-17,"3","38","S3","3809",610,3.26
"35811",2018-08-17,"3","38","S3","3810",610,3.09
"35812",2018-08-17,"4","45","S2","4511",610,3.725
"35813",2018-08-17,"4","45","S2","4512",610,4.3
"35814",2018-08-17,"4","45","S2","4513",610,4.09
"35815",2018-08-17,"4","45","S2","4514",610,3.185
"35816",2018-08-17,"4","45","S2","4515",610,3.21
"35817",2018-08-17,"4","45","S2","4516",610,3.35
"35818",2018-08-17,"4","45","S2","4517",610,3.195
"35819",2018-08-17,"4","45","S2","4518",610,3.495
"35820",2018-08-17,"4","45","S2","4519",610,3.07
"35821",2018-08-17,"4","45","S2","4520",610,3.765
"35822",2018-08-17,"4","48","S3","4813",610,4.29
"35823",2018-08-17,"4","48","S3","4814",610,4.595
"35824",2018-08-17,"4","48","S3","4815",610,4.015
"35825",2018-08-17,"4","48","S3","4816",610,4.455
"35826",2018-08-17,"4","48","S3","4817",610,3.385
"35827",2018-08-17,"4","48","S3","4818",610,4.245
"35828",2018-08-17,"4","48","S3","4819",610,4.1
"35829",2018-08-17,"4","48","S3","4820",610,4.465
"35830",2018-08-17,"4","49","S4","4914",610,3.835
"35831",2018-08-17,"4","49","S4","4915",610,4.3
"35832",2018-08-17,"4","49","S4","4916",610,5.475
"35833",2018-08-17,"4","49","S4","4917",610,4.04
"35834",2018-08-17,"4","49","S4","4918",610,4.56
"35835",2018-08-17,"4","49","S4","4919",610,5.155
"35836",2018-08-17,"4","49","S4","4920",610,4.11
"35837",2018-08-23,"1","11","S4","1101",610,4.55
"35838",2018-08-23,"1","11","S4","1102",610,3.7
"35839",2018-08-23,"1","11","S4","1103",610,3.38
"35840",2018-08-23,"1","11","S4","1104",610,3.78
"35841",2018-08-23,"1","11","S4","1105",610,4.135
"35842",2018-08-23,"1","11","S4","1106",610,3.69
"35843",2018-08-23,"1","11","S4","1107",610,3.545
"35844",2018-08-23,"1","11","S4","1108",610,3.295
"35845",2018-08-23,"1","11","S4","1109",610,3.635
"35846",2018-08-23,"1","11","S4","1110",610,4.315
"35847",2018-08-23,"1","14","S2","1411",610,3.665
"35848",2018-08-23,"1","14","S2","1412",610,3.33
"35849",2018-08-23,"1","14","S2","1413",610,4.3
"35850",2018-08-23,"1","14","S2","1414",610,3.7
"35851",2018-08-23,"1","14","S2","1415",610,3.615
"35852",2018-08-23,"1","14","S2","1416",610,3.385
"35853",2018-08-23,"1","14","S2","1417",610,3.45
"35854",2018-08-23,"1","14","S2","1418",610,3.4
"35855",2018-08-23,"1","14","S2","1419",610,3.165
"35856",2018-08-23,"1","14","S2","1420",610,3.285
"35857",2018-08-23,"1","19","S3","1911",610,3.96
"35858",2018-08-23,"1","19","S3","1912",610,3.69
"35859",2018-08-23,"1","19","S3","1913",610,4.54
"35860",2018-08-23,"1","19","S3","1914",610,4.855
"35861",2018-08-23,"1","19","S3","1915",610,3.79
"35862",2018-08-23,"1","19","S3","1916",610,5.13
"35863",2018-08-23,"1","19","S3","1917",610,7.145
"35864",2018-08-23,"1","19","S3","1918",610,4.4
"35865",2018-08-23,"1","19","S3","1919",610,5.65
"35866",2018-08-23,"1","19","S3","1920",610,3.36
"35867",2018-08-23,"2","23","S2","2301",610,3.475
"35868",2018-08-23,"2","23","S2","2302",610,4.195
"35869",2018-08-23,"2","23","S2","2303",610,4.455
"35870",2018-08-23,"2","23","S2","2304",610,3.305
"35871",2018-08-23,"2","23","S2","2305",610,4.185
"35872",2018-08-23,"2","23","S2","2306",610,4.415
"35873",2018-08-23,"2","23","S2","2307",610,3.73
"35874",2018-08-23,"2","23","S2","2308",610,3.195
"35875",2018-08-23,"2","23","S2","2309",610,4.325
"35876",2018-08-23,"2","23","S2","2310",610,4.625
"35877",2018-08-23,"2","27","S4","2701",610,3.505
"35878",2018-08-23,"2","27","S4","2702",610,3.38
"35879",2018-08-23,"2","27","S4","2703",610,3.545
"35880",2018-08-23,"2","27","S4","2704",610,3.315
"35881",2018-08-23,"2","27","S4","2705",610,3.53
"35882",2018-08-23,"2","27","S4","2706",610,3.34
"35883",2018-08-23,"2","27","S4","2707",610,3.855
"35884",2018-08-23,"2","27","S4","2708",610,3.275
"35885",2018-08-23,"2","27","S4","2709",610,3.585
"35886",2018-08-23,"2","27","S4","2710",610,3.445
"35887",2018-08-23,"2","29","S3","2901",610,3.065
"35888",2018-08-23,"2","29","S3","2902",610,3.175
"35889",2018-08-23,"2","29","S3","2903",610,3.36
"35890",2018-08-23,"2","29","S3","2904",610,3.58
"35891",2018-08-23,"2","29","S3","2905",610,3.36
"35892",2018-08-23,"2","29","S3","2906",610,3.49
"35893",2018-08-23,"2","29","S3","2907",610,3.37
"35894",2018-08-23,"2","29","S3","2908",610,3.285
"35895",2018-08-23,"2","29","S3","2909",610,3.25
"35896",2018-08-23,"2","29","S3","2910",610,3.305
"35897",2018-08-23,"3","32","S4","3211",610,3.47
"35898",2018-08-23,"3","32","S4","3212",610,3.91
"35899",2018-08-23,"3","32","S4","3213",610,3.57
"35900",2018-08-23,"3","32","S4","3214",610,3.575
"35901",2018-08-23,"3","32","S4","3215",610,3.73
"35902",2018-08-23,"3","32","S4","3216",610,3.8
"35903",2018-08-23,"3","32","S4","3217",610,3.62
"35904",2018-08-23,"3","32","S4","3218",610,3.5
"35905",2018-08-23,"3","32","S4","3219",610,3.6
"35906",2018-08-23,"3","32","S4","3220",610,3.45
"35907",2018-08-23,"3","35","S2","3511",610,4.425
"35908",2018-08-23,"3","35","S2","3512",610,4.605
"35909",2018-08-23,"3","35","S2","3513",610,3.65
"35910",2018-08-23,"3","35","S2","3514",610,3.85
"35911",2018-08-23,"3","35","S2","3515",610,3.89
"35912",2018-08-23,"3","35","S2","3516",610,3.935
"35913",2018-08-23,"3","35","S2","3517",610,4.635
"35914",2018-08-23,"3","35","S2","3518",610,3.595
"35915",2018-08-23,"3","35","S2","3519",610,3.715
"35916",2018-08-23,"3","35","S2","3520",610,3.48
"35917",2018-08-23,"3","38","S3","3801",610,3.735
"35918",2018-08-23,"3","38","S3","3802",610,3.81
"35919",2018-08-23,"3","38","S3","3803",610,3.695
"35920",2018-08-23,"3","38","S3","3804",610,3.905
"35921",2018-08-23,"3","38","S3","3805",610,3.57
"35922",2018-08-23,"3","38","S3","3806",610,3.32
"35923",2018-08-23,"3","38","S3","3807",610,3.54
"35924",2018-08-23,"3","38","S3","3808",610,3.755
"35925",2018-08-23,"3","38","S3","3809",610,3.4
"35926",2018-08-23,"3","38","S3","3810",610,3.15
"35927",2018-08-23,"4","45","S2","4511",610,3.805
"35928",2018-08-23,"4","45","S2","4512",610,4.115
"35929",2018-08-23,"4","45","S2","4513",610,3.865
"35930",2018-08-23,"4","45","S2","4514",610,3.515
"35931",2018-08-23,"4","45","S2","4515",610,3.49
"35932",2018-08-23,"4","45","S2","4516",610,3.505
"35933",2018-08-23,"4","45","S2","4517",610,3.99
"35934",2018-08-23,"4","45","S2","4518",610,3.675
"35935",2018-08-23,"4","45","S2","4519",610,3.945
"35936",2018-08-31,"1","11","S4","1101",610,5.75
"35937",2018-08-31,"1","11","S4","1102",610,3.89
"35938",2018-08-31,"1","11","S4","1103",610,4.89
"35939",2018-08-31,"1","11","S4","1104",610,3.765
"35940",2018-08-31,"1","11","S4","1105",610,4.285
"35941",2018-08-31,"1","11","S4","1106",610,4.145
"35942",2018-08-31,"1","11","S4","1107",610,3.855
"35943",2018-08-31,"1","11","S4","1108",610,3.72
"35944",2018-08-31,"1","11","S4","1109",610,3.35
"35945",2018-08-31,"1","11","S4","1110",610,4.09
"35946",2018-08-31,"1","14","S2","1411",610,3.68
"35947",2018-08-31,"1","14","S2","1412",610,3.77
"35948",2018-08-31,"1","14","S2","1413",610,3.98
"35949",2018-08-31,"1","14","S2","1414",610,4.305
"35950",2018-08-31,"1","14","S2","1415",610,3.9
"35951",2018-08-31,"1","14","S2","1416",610,3.865
"35952",2018-08-31,"1","14","S2","1417",610,3.585
"35953",2018-08-31,"1","14","S2","1418",610,3.115
"35954",2018-08-31,"1","14","S2","1419",610,3.46
"35955",2018-08-31,"1","14","S2","1420",610,3.4
"35956",2018-08-31,"1","19","S3","1911",610,3.785
"35957",2018-08-31,"1","19","S3","1912",610,3.55
"35958",2018-08-31,"1","19","S3","1913",610,3.62
"35959",2018-08-31,"1","19","S3","1914",610,4.375
"35960",2018-08-31,"1","19","S3","1915",610,5.03
"35961",2018-08-31,"1","19","S3","1916",610,3.625
"35962",2018-08-31,"1","19","S3","1917",610,5.52
"35963",2018-08-31,"1","19","S3","1918",610,5.965
"35964",2018-08-31,"1","19","S3","1919",610,5.74
"35965",2018-08-31,"1","19","S3","1920",610,3.49
"35966",2018-08-31,"2","23","S2","2301",610,3.61
"35967",2018-08-31,"2","23","S2","2302",610,4.625
"35968",2018-08-31,"2","23","S2","2303",610,4.3
"35969",2018-08-31,"2","23","S2","2304",610,3.785
"35970",2018-08-31,"2","23","S2","2305",610,3.795
"35971",2018-08-31,"2","23","S2","2306",610,4.845
"35972",2018-08-31,"2","23","S2","2307",610,4.055
"35973",2018-08-31,"2","23","S2","2308",610,4.275
"35974",2018-08-31,"2","23","S2","2309",610,4.97
"35975",2018-08-31,"2","23","S2","2310",610,4.565
"35976",2018-08-31,"2","27","S4","2701",610,3.45
"35977",2018-08-31,"2","27","S4","2702",610,3.76
"35978",2018-08-31,"2","27","S4","2703",610,3.87
"35979",2018-08-31,"2","27","S4","2704",610,3.67
"35980",2018-08-31,"2","27","S4","2705",610,3.685
"35981",2018-08-31,"2","27","S4","2706",610,3.605
"35982",2018-08-31,"2","27","S4","2707",610,3.915
"35983",2018-08-31,"2","27","S4","2708",610,3.4
"35984",2018-08-31,"2","27","S4","2709",610,3.715
"35985",2018-08-31,"2","27","S4","2710",610,3.725
"35986",2018-08-31,"2","29","S3","2901",610,3.265
"35987",2018-08-31,"2","29","S3","2902",610,3.51
"35988",2018-08-31,"2","29","S3","2903",610,3.8
"35989",2018-08-31,"2","29","S3","2904",610,3.62
"35990",2018-08-31,"2","29","S3","2905",610,3.6
"35991",2018-08-31,"2","29","S3","2906",610,3.71
"35992",2018-08-31,"2","29","S3","2907",610,4
"35993",2018-08-31,"2","29","S3","2908",610,3.74
"35994",2018-08-31,"2","29","S3","2909",610,3.465
"35995",2018-08-31,"2","29","S3","2910",610,3.58
"35996",2018-08-31,"3","32","S4","3211",610,3.525
"35997",2018-08-31,"3","32","S4","3212",610,3.525
