"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance","ID","2017-08-17_Incidence","2017-08-17_Severity","2017-08-24_Incidence","2017-08-24_Severity","2017-08-31_Incidence","2017-08-31_Severity","2017-09-09_Incidence","2017-09-09_Severity","2017-09-13_Incidence","2017-09-13_Severity"
"1059",2017-09-07,"4","41","S4",4119,460,2.55,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1060",2017-09-07,"4","41","S4",4120,460,2.32,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1061",2017-09-07,"4","42","S3",4201,460,2.55,"SDS_2017",0,0,6.25,10,15.625,25,50,50,50,50
"1062",2017-09-07,"4","42","S3",4202,460,2.34,"SDS_2017",0,0,4.375,10,7.5,10,9.375,15,25,30
"1063",2017-09-07,"4","42","S3",4203,460,2.18,"SDS_2017",0,0,3.75,3,9.375,5,20,25,25,30
"1064",2017-09-07,"4","42","S3",4204,460,2.15,"SDS_2017",0,0,2.5,3,12.5,10,15.625,15,18.75,20
"1065",2017-09-07,"4","42","S3",4205,460,2.43,"SDS_2017",0,0,7.5,15,12.5,20,25,40,25,45
"1066",2017-09-07,"4","42","S3",4206,460,2.3,"SDS_2017",0,0,5,5,12.5,20,25,45,25,50
"1067",2017-09-07,"4","42","S3",4207,460,2.3,"SDS_2017",0,0,4.375,5,9.375,10,20,30,20,30
"1068",2017-09-07,"4","42","S3",4208,460,2.6,"SDS_2017",0,0,3.75,5,11.25,10,15,35,15,35
"1069",2017-09-07,"4","42","S3",4209,460,2.41,"SDS_2017",0,0,3.125,5,9.375,30,15,30,15,35
"1070",2017-09-07,"4","42","S3",4210,460,2.07,"SDS_2017",0,0,6.25,8,7.5,20,15,30,20,35
"1071",2017-09-07,"4","44","S2",4401,460,2.57,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1072",2017-09-07,"4","44","S2",4402,460,2.61,"SDS_2017",0,0,7.5,5,3.125,5,3.125,10,3.125,12
"1073",2017-09-07,"4","44","S2",4403,460,2.25,"SDS_2017",0,0,1.875,5,3.125,5,3.125,10,5,12
"1074",2017-09-07,"4","44","S2",4404,460,2.49,"SDS_2017",0,0,3.125,5,6.25,5,6.25,10,6.25,10
"1075",2017-09-07,"4","44","S2",4405,460,2.25,"SDS_2017",0,0,0,0,1.875,5,1.875,5,3.125,5
"1076",2017-09-07,"4","44","S2",4406,460,2.32,"SDS_2017",0.625,5,3.125,10,3.125,10,6.25,15,9.375,20
"1077",2017-09-07,"4","44","S2",4407,460,2.17,"SDS_2017",0,0,2.5,3,6.25,5,6.25,10,9.375,15
"1078",2017-09-07,"4","44","S2",4408,460,2.25,"SDS_2017",0,0,0,0,3.125,5,3.125,5,3.125,5
"1079",2017-09-07,"4","44","S2",4409,460,2.39,"SDS_2017",0,0,0,0,1.25,5,1.25,5,1.25,8
"1080",2017-09-07,"4","44","S2",4410,460,2.51,"SDS_2017",0,0,5,5,5,5,5,10,5,10
"1081",2017-09-14,"1","13","S2",1311,460,4.84,"SDS_2017",0,0,13.75,5,25,15,30,30,30,35
"1082",2017-09-14,"1","13","S2",1312,460,4.34,"SDS_2017",0,0,10,5,11.25,10,18.75,30,18.75,40
"1083",2017-09-14,"1","13","S2",1313,460,5.02,"SDS_2017",0,0,13.125,5,18.125,10,25,30,25,30
"1084",2017-09-14,"1","13","S2",1314,460,5.35,"SDS_2017",0,0,3.125,5,6.25,8,9.375,15,9.375,15
"1085",2017-09-14,"1","13","S2",1315,460,5.81,"SDS_2017",0,0,13.75,5,15.625,10,18.75,25,18.75,25
"1086",2017-09-14,"1","13","S2",1316,460,6.35,"SDS_2017",0,0,16.875,5,25,15,30,30,30,30
"1087",2017-09-14,"1","13","S2",1317,460,6.44,"SDS_2017",0,0,14.375,5,16.875,10,25,30,25,30
"1088",2017-09-14,"1","13","S2",1318,460,5.69,"SDS_2017",0,0,8.125,5,9.375,10,20,20,25,20
"1089",2017-09-14,"1","13","S2",1319,460,5.69,"SDS_2017",0,0,5,5,5,8,6.25,15,6.25,20
"1090",2017-09-14,"1","13","S2",1320,460,5.3,"SDS_2017",0,0,0.625,5,0.625,10,1.875,15,3.125,20
"1091",2017-09-14,"1","16","S3",1601,460,5.8,"SDS_2017",0,0,1.25,5,2.5,10,3.125,15,3.125,20
"1092",2017-09-14,"1","16","S3",1602,460,5.99,"SDS_2017",0,0,1.875,5,3.125,10,6.25,15,6.25,15
"1093",2017-09-14,"1","16","S3",1603,460,6.37,"SDS_2017",0.625,5,3.125,8,6.25,10,9.375,15,9.375,15
"1094",2017-09-14,"1","16","S3",1604,460,6.09,"SDS_2017",0,0,2.5,5,3.75,10,6.25,15,6.25,15
"1095",2017-09-14,"1","16","S3",1605,460,6.21,"SDS_2017",0,0,0,0,0,0,0.625,10,0.625,10
"1096",2017-09-14,"1","16","S3",1606,460,6.15,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1097",2017-09-14,"1","16","S3",1607,460,5.92,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1098",2017-09-14,"1","16","S3",1608,460,6.12,"SDS_2017",0,0,0.625,10,0.625,15,0.625,30,1.25,50
"1099",2017-09-14,"1","16","S3",1609,460,5.89,"SDS_2017",0,0,5,5,6.25,15,6.25,30,6.25,40
"1100",2017-09-14,"1","16","S3",1610,460,5.71,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1101",2017-09-14,"1","17","S4",1711,460,4.24,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1102",2017-09-14,"1","17","S4",1712,460,4.91,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1103",2017-09-14,"1","17","S4",1713,460,5.32,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1104",2017-09-14,"1","17","S4",1714,460,4.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1105",2017-09-14,"1","17","S4",1715,460,5.27,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1106",2017-09-14,"1","17","S4",1716,460,5.54,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1107",2017-09-14,"1","17","S4",1717,460,5.57,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1108",2017-09-14,"1","17","S4",1718,460,6.02,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1109",2017-09-14,"1","17","S4",1719,460,4.51,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1110",2017-09-14,"1","17","S4",1720,460,4.34,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1111",2017-09-14,"2","22","S4",2201,460,4.63,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1112",2017-09-14,"2","22","S4",2202,460,4.97,"SDS_2017",0,0,0.625,5,0.625,5,0.625,5,0.625,5
"1113",2017-09-14,"2","22","S4",2203,460,4.74,"SDS_2017",0,0,0.625,5,1.25,5,1.25,10,1.875,12
"1114",2017-09-14,"2","22","S4",2204,460,4.62,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1115",2017-09-14,"2","22","S4",2205,460,4.65,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1116",2017-09-14,"2","22","S4",2206,460,4.37,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1117",2017-09-14,"2","22","S4",2207,460,4.45,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1118",2017-09-14,"2","22","S4",2208,460,3.9,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1119",2017-09-14,"2","22","S4",2209,460,4,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1120",2017-09-14,"2","22","S4",2210,460,3.37,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1121",2017-09-14,"2","24","S2",2411,460,6.06,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.25,10
"1122",2017-09-14,"2","24","S2",2412,460,5.08,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1123",2017-09-14,"2","24","S2",2413,460,4.3,"SDS_2017",0,0,0,0,1.25,5,1.875,10,3.125,15
"1124",2017-09-14,"2","24","S2",2414,460,4.74,"SDS_2017",0,0,0.625,25,3.125,5,3.125,10,5,12
"1125",2017-09-14,"2","24","S2",2415,460,5.4,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.875,15
"1126",2017-09-14,"2","24","S2",2416,460,5.69,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1127",2017-09-14,"2","24","S2",2417,460,5.73,"SDS_2017",0,0,0.625,5,1.875,5,3.125,10,3.125,10
"1128",2017-09-14,"2","24","S2",2418,460,6.04,"SDS_2017",0,0,4.375,5,10,15,12.5,25,12.5,25
"1129",2017-09-14,"2","24","S2",2419,460,5.01,"SDS_2017",0,0,3.125,5,8.125,10,9.375,20,12.5,25
"1130",2017-09-14,"2","24","S2",2420,460,4.18,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1131",2017-09-14,"2","25","S3",2511,460,5.07,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1132",2017-09-14,"2","25","S3",2512,460,5.31,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1133",2017-09-14,"2","25","S3",2513,460,5.67,"SDS_2017",0,0,0.625,10,0.625,10,0.625,10,0.625,10
"1134",2017-09-14,"2","25","S3",2514,460,5.34,"SDS_2017",0,0,0,0,1.875,5,3.125,10,3.125,10
"1135",2017-09-14,"2","25","S3",2515,460,5.68,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1136",2017-09-14,"2","25","S3",2516,460,5.61,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1137",2017-09-14,"2","25","S3",2517,460,6.1,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1138",2017-09-14,"2","25","S3",2518,460,6.02,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1139",2017-09-14,"2","25","S3",2519,460,5.23,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1140",2017-09-14,"2","25","S3",2520,460,5.08,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1141",2017-09-14,"3","33","S3",3311,460,6.25,"SDS_2017",0,0,1.25,2,3.125,5,3.125,10,3.125,10
"1142",2017-09-14,"3","33","S3",3312,460,5.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1143",2017-09-14,"3","33","S3",3313,460,5.89,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1144",2017-09-14,"3","33","S3",3314,460,6.32,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"1145",2017-09-14,"3","33","S3",3315,460,5.57,"SDS_2017",0,0,5.625,5,11.25,15,18.75,40,25,50
"1146",2017-09-14,"3","33","S3",3316,460,4.84,"SDS_2017",0,0,0,0,1.25,5,3.125,10,6.25,15
"1147",2017-09-14,"3","33","S3",3317,460,4.3,"SDS_2017",0,0,1.25,2,3.75,8,6.25,20,6.25,25
"1148",2017-09-14,"3","33","S3",3318,460,4.57,"SDS_2017",0,0,1.875,5,2.5,5,6.25,20,9.375,25
"1149",2017-09-14,"3","33","S3",3319,460,4.67,"SDS_2017",0,0,2.5,3,3.75,5,6.25,15,6.25,20
"1150",2017-09-14,"3","33","S3",3320,460,4.83,"SDS_2017",0,0,1.875,3,6.25,5,9.375,20,12.5,25
"1151",2017-09-14,"3","34","S2",3411,460,3.78,"SDS_2017",0,0,0,0,3.125,10,5,15,6.25,20
"1152",2017-09-14,"3","34","S2",3412,460,4.28,"SDS_2017",0,0,0,0,0.625,2,1.25,5,1.25,5
"1153",2017-09-14,"3","34","S2",3413,460,4.47,"SDS_2017",0,0,6.25,5,9.375,10,12.5,20,12.5,20
"1154",2017-09-14,"3","34","S2",3414,460,4.99,"SDS_2017",0,0,5,10,15.625,15,18.75,25,18.75,30
"1155",2017-09-14,"3","34","S2",3415,460,4.32,"SDS_2017",0,0,6.25,5,18.75,10,25,25,31.25,30
"1156",2017-09-14,"3","34","S2",3416,460,4.13,"SDS_2017",0,0,1.25,5,6.25,8,6.25,15,6.25,20
"1157",2017-09-14,"3","34","S2",3417,460,4.11,"SDS_2017",0,0,0.625,2,3.125,10,5,15,6.25,20
"1158",2017-09-14,"3","34","S2",3418,460,3.66,"SDS_2017",0,0,0,0,0,0,1.875,5,6.25,25
"1159",2017-09-14,"3","34","S2",3419,460,4.36,"SDS_2017",0,0,0.625,2,6.25,5,9.375,10,12.5,25
"1160",2017-09-14,"3","34","S2",3420,460,3.61,"SDS_2017",0,0,2.5,8,3.125,10,6.25,15,12.5,25
"1161",2017-09-14,"3","39","S4",3911,460,4.87,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1162",2017-09-14,"3","39","S4",3912,460,5.01,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1163",2017-09-14,"3","39","S4",3913,460,5.19,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1164",2017-09-14,"3","39","S4",3914,460,4.77,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1165",2017-09-14,"3","39","S4",3915,460,4.74,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"1166",2017-09-14,"3","39","S4",3916,460,4.52,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1167",2017-09-14,"3","39","S4",3917,460,4.08,"SDS_2017",0,0,1.25,5,1.875,10,3.125,15,5,20
"1168",2017-09-14,"3","39","S4",3918,460,4.33,"SDS_2017",0,0,1.25,5,2.5,8,3.125,10,3.125,15
"1169",2017-09-14,"3","39","S4",3919,460,4.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1170",2017-09-14,"3","39","S4",3920,460,4.31,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1171",2017-09-14,"4","41","S4",4111,460,4.96,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1172",2017-09-14,"4","41","S4",4112,460,3.85,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"1173",2017-09-14,"4","41","S4",4113,460,3.75,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1174",2017-09-14,"4","41","S4",4114,460,3.92,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"1175",2017-09-14,"4","41","S4",4115,460,3.72,"SDS_2017",0,0,0,0,0.625,5,0.625,8,0.625,8
"1176",2017-09-14,"4","41","S4",4116,460,3.88,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1177",2017-09-14,"4","41","S4",4117,460,3.34,"SDS_2017",0,0,0,0,0,0,3.125,5,3.125,5
"1178",2017-09-14,"4","41","S4",4118,460,3.21,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1179",2017-09-14,"4","41","S4",4119,460,4.29,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1180",2017-09-14,"4","41","S4",4120,460,3.47,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1181",2017-09-14,"4","42","S3",4201,460,4.68,"SDS_2017",0,0,6.25,10,15.625,25,50,50,50,50
"1182",2017-09-14,"4","42","S3",4202,460,3.92,"SDS_2017",0,0,4.375,10,7.5,10,9.375,15,25,30
"1183",2017-09-14,"4","42","S3",4203,460,3.78,"SDS_2017",0,0,3.75,3,9.375,5,20,25,25,30
"1184",2017-09-14,"4","42","S3",4204,460,3.31,"SDS_2017",0,0,2.5,3,12.5,10,15.625,15,18.75,20
"1185",2017-09-14,"4","42","S3",4205,460,4.25,"SDS_2017",0,0,7.5,15,12.5,20,25,40,25,45
"1186",2017-09-14,"4","42","S3",4206,460,4.09,"SDS_2017",0,0,5,5,12.5,20,25,45,25,50
"1187",2017-09-14,"4","42","S3",4207,460,3.99,"SDS_2017",0,0,4.375,5,9.375,10,20,30,20,30
"1188",2017-09-14,"4","42","S3",4208,460,4.04,"SDS_2017",0,0,3.75,5,11.25,10,15,35,15,35
"1189",2017-09-14,"4","42","S3",4209,460,3.64,"SDS_2017",0,0,3.125,5,9.375,30,15,30,15,35
"1190",2017-09-14,"4","42","S3",4210,460,2.96,"SDS_2017",0,0,6.25,8,7.5,20,15,30,20,35
"1191",2017-09-14,"4","44","S2",4401,460,4.51,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1192",2017-09-14,"4","44","S2",4402,460,4.46,"SDS_2017",0,0,7.5,5,3.125,5,3.125,10,3.125,12
"1193",2017-09-14,"4","44","S2",4403,460,3.58,"SDS_2017",0,0,1.875,5,3.125,5,3.125,10,5,12
"1194",2017-09-14,"4","44","S2",4404,460,4.52,"SDS_2017",0,0,3.125,5,6.25,5,6.25,10,6.25,10
"1195",2017-09-14,"4","44","S2",4405,460,3.84,"SDS_2017",0,0,0,0,1.875,5,1.875,5,3.125,5
"1196",2017-09-14,"4","44","S2",4406,460,3.53,"SDS_2017",0.625,5,3.125,10,3.125,10,6.25,15,9.375,20
"1197",2017-09-14,"4","44","S2",4407,460,3.58,"SDS_2017",0,0,2.5,3,6.25,5,6.25,10,9.375,15
"1198",2017-09-14,"4","44","S2",4408,460,3.88,"SDS_2017",0,0,0,0,3.125,5,3.125,5,3.125,5
"1199",2017-09-14,"4","44","S2",4409,460,3.75,"SDS_2017",0,0,0,0,1.25,5,1.25,5,1.25,8
"1200",2017-09-14,"4","44","S2",4410,460,3.73,"SDS_2017",0,0,5,5,5,5,5,10,5,10
"1201",2017-06-21,"1","13","S2",1311,510,7.26,"SDS_2017",0,0,13.75,5,25,15,30,30,30,35
"1202",2017-06-21,"1","13","S2",1312,510,7.54,"SDS_2017",0,0,10,5,11.25,10,18.75,30,18.75,40
"1203",2017-06-21,"1","13","S2",1313,510,7.34,"SDS_2017",0,0,13.125,5,18.125,10,25,30,25,30
"1204",2017-06-21,"1","13","S2",1314,510,8.08,"SDS_2017",0,0,3.125,5,6.25,8,9.375,15,9.375,15
"1205",2017-06-21,"1","13","S2",1315,510,8.39,"SDS_2017",0,0,13.75,5,15.625,10,18.75,25,18.75,25
"1206",2017-06-21,"1","13","S2",1316,510,8.56,"SDS_2017",0,0,16.875,5,25,15,30,30,30,30
"1207",2017-06-21,"1","13","S2",1317,510,8.86,"SDS_2017",0,0,14.375,5,16.875,10,25,30,25,30
"1208",2017-06-21,"1","13","S2",1318,510,8.16,"SDS_2017",0,0,8.125,5,9.375,10,20,20,25,20
"1209",2017-06-21,"1","13","S2",1319,510,8.07,"SDS_2017",0,0,5,5,5,8,6.25,15,6.25,20
"1210",2017-06-21,"1","13","S2",1320,510,8.62,"SDS_2017",0,0,0.625,5,0.625,10,1.875,15,3.125,20
"1211",2017-06-21,"1","16","S3",1601,510,8.03,"SDS_2017",0,0,1.25,5,2.5,10,3.125,15,3.125,20
"1212",2017-06-21,"1","16","S3",1602,510,6.3,"SDS_2017",0,0,1.875,5,3.125,10,6.25,15,6.25,15
"1213",2017-06-21,"1","16","S3",1603,510,6.56,"SDS_2017",0.625,5,3.125,8,6.25,10,9.375,15,9.375,15
"1214",2017-06-21,"1","16","S3",1604,510,6.34,"SDS_2017",0,0,2.5,5,3.75,10,6.25,15,6.25,15
"1215",2017-06-21,"1","16","S3",1605,510,6.54,"SDS_2017",0,0,0,0,0,0,0.625,10,0.625,10
"1216",2017-06-21,"1","16","S3",1606,510,6.51,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1217",2017-06-21,"1","16","S3",1607,510,6.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1218",2017-06-21,"1","16","S3",1608,510,8.12,"SDS_2017",0,0,0.625,10,0.625,15,0.625,30,1.25,50
"1219",2017-06-21,"1","16","S3",1609,510,7.13,"SDS_2017",0,0,5,5,6.25,15,6.25,30,6.25,40
"1220",2017-06-21,"1","16","S3",1610,510,5.93,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1221",2017-06-21,"1","17","S4",1711,510,7.52,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1222",2017-06-21,"1","17","S4",1712,510,7.18,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1223",2017-06-21,"1","17","S4",1713,510,7.14,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1224",2017-06-21,"1","17","S4",1714,510,7.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1225",2017-06-21,"1","17","S4",1715,510,7.53,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1226",2017-06-21,"1","17","S4",1716,510,8.04,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1227",2017-06-21,"1","17","S4",1717,510,7.76,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1228",2017-06-21,"1","17","S4",1718,510,7.53,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1229",2017-06-21,"1","17","S4",1719,510,7.47,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1230",2017-06-21,"1","17","S4",1720,510,7.21,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1231",2017-06-21,"2","22","S4",2201,510,8.17,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1232",2017-06-21,"2","22","S4",2202,510,8.71,"SDS_2017",0,0,0.625,5,0.625,5,0.625,5,0.625,5
"1233",2017-06-21,"2","22","S4",2203,510,7.93,"SDS_2017",0,0,0.625,5,1.25,5,1.25,10,1.875,12
"1234",2017-06-21,"2","22","S4",2204,510,6.9,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1235",2017-06-21,"2","22","S4",2205,510,6.34,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1236",2017-06-21,"2","22","S4",2206,510,6.9,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1237",2017-06-21,"2","22","S4",2207,510,7.17,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1238",2017-06-21,"2","22","S4",2208,510,7.76,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1239",2017-06-21,"2","22","S4",2209,510,8.11,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1240",2017-06-21,"2","22","S4",2210,510,8.64,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1241",2017-06-21,"2","24","S2",2411,510,6.91,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.25,10
"1242",2017-06-21,"2","24","S2",2412,510,7.44,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1243",2017-06-21,"2","24","S2",2413,510,7.35,"SDS_2017",0,0,0,0,1.25,5,1.875,10,3.125,15
"1244",2017-06-21,"2","24","S2",2414,510,7.98,"SDS_2017",0,0,0.625,25,3.125,5,3.125,10,5,12
"1245",2017-06-21,"2","24","S2",2415,510,8.34,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.875,15
"1246",2017-06-21,"2","24","S2",2416,510,8.32,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1247",2017-06-21,"2","24","S2",2417,510,8.12,"SDS_2017",0,0,0.625,5,1.875,5,3.125,10,3.125,10
"1248",2017-06-21,"2","24","S2",2418,510,7.48,"SDS_2017",0,0,4.375,5,10,15,12.5,25,12.5,25
"1249",2017-06-21,"2","24","S2",2419,510,7.06,"SDS_2017",0,0,3.125,5,8.125,10,9.375,20,12.5,25
"1250",2017-06-21,"2","24","S2",2420,510,6.65,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1251",2017-06-21,"2","25","S3",2511,510,6.63,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1252",2017-06-21,"2","25","S3",2512,510,6.44,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1253",2017-06-21,"2","25","S3",2513,510,7.09,"SDS_2017",0,0,0.625,10,0.625,10,0.625,10,0.625,10
"1254",2017-06-21,"2","25","S3",2514,510,6.84,"SDS_2017",0,0,0,0,1.875,5,3.125,10,3.125,10
"1255",2017-06-21,"2","25","S3",2515,510,6.78,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1256",2017-06-21,"2","25","S3",2516,510,6.67,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1257",2017-06-21,"2","25","S3",2517,510,6.27,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1258",2017-06-21,"2","25","S3",2518,510,6.09,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1259",2017-06-21,"2","25","S3",2519,510,5.95,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1260",2017-06-21,"2","25","S3",2520,510,6.28,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1261",2017-06-21,"3","33","S3",3311,510,6.75,"SDS_2017",0,0,1.25,2,3.125,5,3.125,10,3.125,10
"1262",2017-06-21,"3","33","S3",3312,510,7.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1263",2017-06-21,"3","33","S3",3313,510,7.96,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1264",2017-06-21,"3","33","S3",3314,510,7.38,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"1265",2017-06-21,"3","33","S3",3315,510,7.94,"SDS_2017",0,0,5.625,5,11.25,15,18.75,40,25,50
"1266",2017-06-21,"3","33","S3",3316,510,7.07,"SDS_2017",0,0,0,0,1.25,5,3.125,10,6.25,15
"1267",2017-06-21,"3","33","S3",3317,510,7.4,"SDS_2017",0,0,1.25,2,3.75,8,6.25,20,6.25,25
"1268",2017-06-21,"3","33","S3",3318,510,8.34,"SDS_2017",0,0,1.875,5,2.5,5,6.25,20,9.375,25
"1269",2017-06-21,"3","33","S3",3319,510,7.6,"SDS_2017",0,0,2.5,3,3.75,5,6.25,15,6.25,20
"1270",2017-06-21,"3","33","S3",3320,510,7.63,"SDS_2017",0,0,1.875,3,6.25,5,9.375,20,12.5,25
"1271",2017-06-21,"3","34","S2",3411,510,6.51,"SDS_2017",0,0,0,0,3.125,10,5,15,6.25,20
"1272",2017-06-21,"3","34","S2",3412,510,7.13,"SDS_2017",0,0,0,0,0.625,2,1.25,5,1.25,5
"1273",2017-06-21,"3","34","S2",3413,510,7.46,"SDS_2017",0,0,6.25,5,9.375,10,12.5,20,12.5,20
"1274",2017-06-21,"3","34","S2",3414,510,7.29,"SDS_2017",0,0,5,10,15.625,15,18.75,25,18.75,30
"1275",2017-06-21,"3","34","S2",3415,510,7.72,"SDS_2017",0,0,6.25,5,18.75,10,25,25,31.25,30
"1276",2017-06-21,"3","34","S2",3416,510,7.77,"SDS_2017",0,0,1.25,5,6.25,8,6.25,15,6.25,20
"1277",2017-06-21,"3","34","S2",3417,510,7.62,"SDS_2017",0,0,0.625,2,3.125,10,5,15,6.25,20
"1278",2017-06-21,"3","34","S2",3418,510,7.69,"SDS_2017",0,0,0,0,0,0,1.875,5,6.25,25
"1279",2017-06-21,"3","34","S2",3419,510,6.69,"SDS_2017",0,0,0.625,2,6.25,5,9.375,10,12.5,25
"1280",2017-06-21,"3","34","S2",3420,510,7.54,"SDS_2017",0,0,2.5,8,3.125,10,6.25,15,12.5,25
"1281",2017-06-21,"3","39","S4",3911,510,6.62,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1282",2017-06-21,"3","39","S4",3912,510,6.28,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1283",2017-06-21,"3","39","S4",3913,510,6.48,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1284",2017-06-21,"3","39","S4",3914,510,6.33,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1285",2017-06-21,"3","39","S4",3915,510,6.51,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"1286",2017-06-21,"3","39","S4",3916,510,6.92,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"1287",2017-06-21,"3","39","S4",3917,510,6.43,"SDS_2017",0,0,1.25,5,1.875,10,3.125,15,5,20
"1288",2017-06-21,"3","39","S4",3918,510,6.86,"SDS_2017",0,0,1.25,5,2.5,8,3.125,10,3.125,15
"1289",2017-06-21,"3","39","S4",3919,510,6.73,"SDS_2017",0,0,0,0,0,0,0,0,0,0
